FOR the most wild, yet most homely narrative which I am about to pen, I neither expect nor solicit belief.	私がこれから書こうとしているきわめて奇怪な、またきわめて素朴（そぼく）な物語については、自分はそれを信じてもらえるとも思わないし、そう願いもしない。
Mad indeed would I be to expect it, in a case where my very senses reject their own evidence.	自分の感覚でさえが自分の経験したことを信じないような場合に、他人に信じてもらおうなどと期待するのは、ほんとに正気の沙汰（さた）とは言えないと思う。
Yet, mad am I not	だが、私は正気を失っている訳ではなく、
- and very surely do I not dream.	――また決して夢みているのでもない。
But to-morrow I die,	しかしあす私は死ぬべき身だ。
and to-day I would unburthen my soul.	で、今日のうちに自分の魂の重荷をおろしておきたいのだ。
My immediate purpose is to place before the world, plainly, succinctly, and without comment, a series of mere household events.	私の第一の目的は、一連の単なる家庭の出来事を、はっきりと、簡潔に、注釈ぬきで、世の人々に示すことである。
In their consequences, these events have terrified - have tortured - have destroyed me.	それらの出来事は、その結果として、私を恐れさせ――苦しめ――そして破滅させた。
Yet I will not attempt to expound them.	だが私はそれをくどくどと説明しようとは思わない。
To me, they have presented little but Horror	私にはそれはただもう恐怖だけを感じさせた。
- to many they will seem less terrible than _barroques_.	――多くの人々には恐ろしいというよりも怪奇（バロック）なものに見えるであろう。
Hereafter, perhaps, some intellect may be found which will reduce my phantasm to the common-place	今後、あるいは、誰か知者があらわれてきて、私の幻想を単なる平凡なことにしてしまうかもしれぬ。
- some intellect more calm, more logical, and far less excitable than my own, which will perceive, in the circumstances I detail with awe, nothing more than an ordinary succession of very natural causes and effects.	――誰か私などよりももっと冷静な、もっと論理的な、もっとずっと興奮しやすくない知性人が、私が畏怖（いふ）をもって述べる事がらのなかに、ごく自然な原因結果の普通の連続以上のものを認めないようになるであろう。
From my infancy I was noted for the docility and humanity of my disposition.	子供のころから私はおとなしくて情けぶかい性質で知られていた。
My tenderness of heart was even so conspicuous as to make me the jest of my companions.	私の心の優しさは仲間たちにからかわれるくらいにきわだっていた。
I was especially fond of animals, and was indulged by my parents with a great variety of pets.	とりわけ動物が好きで、両親もさまざまな生きものを私の思いどおりに飼ってくれた。
With these I spent most of my time, and never was so happy as when feeding and caressing them.	私はたいていそれらの生きものを相手にして時を過し、それらに食物をやったり、それらを愛撫（あいぶ）したりするときほど楽しいことはなかった。
This peculiarity of character grew with my growth, and in my manhood, I derived from it one of my principal sources of pleasure.	この特質は成長するとともにだんだん強くなり、大人になってからは自分の主な楽しみの源泉の一つとなったのであった。
To those who have cherished an affection for a faithful and sagacious dog, I need hardly be at the trouble of explaining the nature or the intensity of the gratification thus derivable.	忠実な利口な犬をかわいがったことのある人には、そのような愉快さの性質や強さをわざわざ説明する必要はほとんどない。
