Every afternoon, as they were coming from school, the children used to go and play in the Giant's garden.	子どもたちは毎日、午後になって学校から帰ってくると、 大男の庭に行って遊ぶのが常でした。
It was a large lovely garden, with soft green grass.	そこは、柔らかい緑の草が生えた、広くて素敵な庭でした。
Here and there over the grass stood beautiful flowers like stars, and there were twelve peach-trees that in the spring-time broke out into delicate blossoms of pink and pearl, and in the autumn bore rich fruit.	草むらのあちこちには、星に似た美しい花が立っておりました。
The birds sat on the trees and sang so sweetly that the children used to stop their games in order to listen to them.	鳥たちは木々の上でたいそう甘い歌声を響かせるので、 子どもたちは遊ぶのをやめて聞きいるのでした。
"How happy we are here!" they cried to each other.	「ここで遊ぶのはなんて楽しいんだろう！」
One day the Giant came back.	ある日、大男が帰ってきました。
He had been to visit his friend the Cornish ogre, and had stayed with him for seven years.	彼はコーンウォールに住む鬼の友人を訪問し、そこで７年間いっしょに過ごしていました。
After the seven years were over he had said all that he had to say, for his conversation was limited, and he determined to return to his own castle.	７年が過ぎ、 話したいことは全部話したし、 もう話題もなくなってきたので、 自分の城に帰ろうと思ったのでした。
When he arrived he saw the children playing in the garden.	大男が戻ると、子どもたちが庭で遊んでいるのが見えました。
"What are you doing here?" he cried in a very gruff voice, and the children ran away.	「おまえたち、ここで何をしている？」 大男が大きなどら声で叫んだので、 子ど
"My own garden is my own garden," said the Giant;	「わしの庭はわしの庭だ」と大男はいいました。
"any one can understand that, and I will allow nobody to play in it but myself."	「誰だってそんなことはわかる。この庭ではわしの他、誰にも遊ばせんぞ」
So he built a high wall all round it, and put up a notice-board.	それで、大男は庭のまわりに高い壁をめぐらせ、 立て札を立てました。
TRESPASSERS WILL BE PROSECUTED	立ち入る者には罰を与える
He was a very selfish Giant.	大男はとてもわがままだったのです。
The poor children had now nowhere to play.	かわいそうなことに、 子どもたちには遊ぶところがなくなってしまいました。
They tried to play on the road, but the road was very dusty and full of hard stones, and they did not like it.	道路で遊ぼうとしてみましたが、 道路はとてもごみごみしていて、かたい石ころがいっぱいあって、 好きになれませんでした。
They used to wander round the high wall when their lessons were over, and talk about the beautiful garden inside.	学校が終わると、 子どもたちは高い壁のまわりをうろうろして、 中の美しい庭のことを話し合いました。
"How happy we were there," they said to each other.	「あそこで遊ぶのはなんて楽しかったんだろう！」 と、くちぐちに言いました。
Then the Spring came, and all over the country there were little blossoms and little birds.	やがて春が来ました。国中に小さな花が咲き、小鳥たちがあふれました。
Only in the garden of the Selfish Giant it was still winter.	わがままな大男の庭だけが、まだ冬でした。
The birds did not care to sing in it as there were no children, and the trees forgot to blossom.	子どもたちがいなかったので、 鳥たちは歌いたいと思いませんでしたし、 木々は花を咲かせるのを忘れておりました。
Once a beautiful flower put its head out from the grass, but when it saw the notice-board it was so sorry for the children that it slipped back into the ground again, and went off to sleep.	あるとき、美しい花が一輪、草むらから頭をもたげましたが、 立て札を見て、子どもた
The only people who were pleased were the Snow and the Frost.	喜んだのは雪と霜だけでした。
"Spring has forgotten this garden," they cried,	「春はこの庭のことを忘れちまったんだ」と二人は声をあげました。
